billing_account_id,project_id,project_name,service_description,sku_description,usage_start_time,usage_end_time,cost,currency,usage_amount,usage_unit,labels
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Storage PD Snapshot,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2.243960789E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Image,2026-03-01 00:00:00,2026-03-01 01:00:00,3.0E-6,EUR,1.7527028191E11,byte-seconds,cal-account:REDACTED;cal-activity:backup;cal-calid:REDACTED;cal-instanceid:REDACTED;cal-instancename:instance-anon;cal-last-tagged-at:REDACTED;cal-solinstid:REDACTED;cal-solution:REDACTED;cal-userid:REDACTED;cal-volumesnapshot:REDACTED;name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,4.3E-5,EUR,109817.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.08E-4,EUR,277532.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Monitoring,Metric Volume,2026-03-01 00:00:00,2026-03-01 01:00:00,0.006759,EUR,32864.0,bytes,goog-agent-metric-class:REDACTED;goog-metric-domain:REDACTED
000000-000000-000000,proj-anon,proj-anon,Secret Manager,Secret access operations,2026-03-01 00:00:00,2026-03-01 01:00:00,3.38E-4,EUR,135.0,requests,
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,139345.0,bytes,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2026-02-09-rc3;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Internet Data Transfer Out from EMEA to Americas,2026-03-01 00:00:00,2026-03-01 01:00:00,7.0E-6,EUR,78452.0,bytes,
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL: Backups in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2.4485825803E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;env:qa;physical-block-size:4096;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,3.0E-6,EUR,7907.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Balanced PD Capacity in Milan,2026-03-01 00:00:00,2026-03-01 01:00:00,6.02E-4,EUR,1.6119012261888E13,byte-seconds,goog-gke-cluster-id-base32:REDACTED;goog-gke-volume:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-node-pool-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services Memory (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,0.003424,EUR,1.7605070946304001E12,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Core running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,7.74E-4,EUR,139.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,0.0016,EUR,4112608.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,1453.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,BigQuery,Active Logical Storage (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,3.1E-5,EUR,4.89413410816E12,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in Americas for AI Platform,2026-03-01 00:00:00,2026-03-01 01:00:00,0.025876,EUR,3096.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Ram running in Milan,2026-03-01 00:00:00,2026-03-01 01:00:00,1.09E-4,EUR,1.49250113536E11,byte-seconds,env:bastion
000000-000000-000000,proj-anon,proj-anon,Compute Engine,External IP Charge on a Standard VM,2026-03-01 00:00:00,2026-03-01 01:00:00,1.62E-4,EUR,139.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Monitoring,Metric Volume,2026-03-01 00:00:00,2026-03-01 01:00:00,4.15E-4,EUR,2016.0,bytes,goog-agent-metric-class:REDACTED;goog-metric-domain:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,5.96E-4,EUR,1532711.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Networking,Networking Cloud VPN Tunnel Europewest1,2026-03-01 00:00:00,2026-03-01 01:00:00,0.003227,EUR,278.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Storage PD Snapshot,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,1.6153329184E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,7.0E-6,EUR,17239.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,VM Manager,VM Manager Usage (Cloud Ops),2026-03-01 00:00:00,2026-03-01 01:00:00,0.005014,EUR,2.0,requests,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,5.5E-5,EUR,140724.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.2E-5,EUR,31693.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,5.0E-6,EUR,12843.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,0.002656,EUR,3.41301764E8,bytes,goog-ops-agent-policy:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Snapshot in US,2026-03-01 00:00:00,2026-03-01 01:00:00,1.1E-4,EUR,5.265035562432E12,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Internet Data Transfer Out from Milan to EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-5,EUR,110748.0,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Capacity,2026-03-01 00:00:00,2026-03-01 01:00:00,9.6E-5,EUR,7.432440905728E12,byte-seconds,goog-composer-environment:REDACTED;goog-composer-environment-uuid:REDACTED;goog-composer-location:europe-west1;goog-composer-version:REDACTED;goog-gke-cluster-id-base32:REDACTED;goog-gke-volume:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-node-pool-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Image,2026-03-01 00:00:00,2026-03-01 01:00:00,8.89E-4,EUR,5.5282754347136E13,byte-seconds,cal-account:REDACTED;cal-activity:backup;cal-calid:REDACTED;cal-instanceid:REDACTED;cal-instancename:instance-anon;cal-last-tagged-at:REDACTED;cal-solinstid:REDACTED;cal-solution:REDACTED;cal-userid:REDACTED;cal-volumesnapshot:REDACTED;name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,SSD backed PD Capacity in Milan,2026-03-01 00:00:00,2026-03-01 01:00:00,6.06E-4,EUR,9.552007266304E12,byte-seconds,goog-gke-cluster-id-base32:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-gke-volume:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-node-pool-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer 3 standard milli DCU-hours (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,0.091937,EUR,6000000.0,seconds,goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Networking,Regional External Passthrough Network Load Balancer Inbound Data Processing for Milan (europe-west8),2026-03-01 00:00:00,2026-03-01 01:00:00,1.7E-5,EUR,2383689.0,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Networking,Networking Telemetry,2026-03-01 00:00:00,2026-03-01 01:00:00,1.11E-4,EUR,566576.0,bytes,
000000-000000-000000,proj-anon,proj-anon,Secret Manager,Secret access operations,2026-03-01 00:00:00,2026-03-01 01:00:00,2.58E-4,EUR,103.0,requests,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,3.2E-5,EUR,81260.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Internet Data Transfer Out from EMEA to South America,2026-03-01 00:00:00,2026-03-01 01:00:00,1.8E-4,EUR,1223780.0,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.1E-4,EUR,282085.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,9.0E-6,EUR,21939.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,6.0E-6,EUR,15470.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Internet Data Transfer Out from EMEA to Americas,2026-03-01 00:00:00,2026-03-01 01:00:00,2.8E-5,EUR,302163.0,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Internet Data Transfer Out from Milan to South America,2026-03-01 00:00:00,2026-03-01 01:00:00,8.5E-5,EUR,578240.0,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,SSD backed PD Capacity in Milan,2026-03-01 00:00:00,2026-03-01 01:00:00,3.03E-4,EUR,4.776003633152E12,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Vended Logs Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,4.1E-5,EUR,213131.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,3.0E-6,EUR,8918.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,5.0E-6,EUR,12943.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Artifact Registry,Artifact Registry Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,2.4E-5,EUR,7.32373010485E11,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Run Functions,Cloud Run functions Min-Instance CPU (Request-based billing) in europe-west1,2026-03-01 00:00:00,2026-03-01 01:00:00,0.007104,EUR,3399.999998,seconds,goog-drz-cloudfunctions-id:REDACTED;goog-drz-cloudfunctions-location:REDACTED;goog-managed-by:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,3105.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Monitoring,Metric Volume,2026-03-01 00:00:00,2026-03-01 01:00:00,0.002105,EUR,10240.0,bytes,goog-agent-metric-class:REDACTED;goog-metric-domain:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,4.0E-6,EUR,9095.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Core running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.009648,EUR,1732.0,seconds,serverless-vpc-access:REDACTED
000000-000000-000000,proj-anon,proj-anon,Networking,Network Intelligence Center Network Analyzer Resource Hours,2026-03-01 00:00:00,2026-03-01 01:00:00,0.003677,EUR,4.0,requests,
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Storage PD Snapshot,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,8.699918815E9,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Core running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,3.78E-4,EUR,68.0,seconds,serverless-vpc-access:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Ram running in Milan,2026-03-01 00:00:00,2026-03-01 01:00:00,0.010899,EUR,1.4864881811456E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Networking,Networking Private Service Connect Partner Select End Point,2026-03-01 00:00:00,2026-03-01 01:00:00,0.008035,EUR,3461.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,1930.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL for PostgreSQL: Zonal - vCPU in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,0.07589,EUR,7200.0,seconds,env:qa;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2282.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Requests,2026-03-01 00:00:00,2026-03-01 01:00:00,3.0E-6,EUR,11.0,requests,resource-name:REDACTED;resource-type:cloudrun-service;team:ml
000000-000000-000000,proj-anon,proj-anon,Networking,Regional External Passthrough Network Load Balancer Outbound Data Processing for Milan (europe-west8),2026-03-01 00:00:00,2026-03-01 01:00:00,2.9E-5,EUR,4087523.0,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,2856.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Jobs Memory in europe-west1,2026-03-01 00:00:00,2026-03-01 01:00:00,0.202101,EUR,1.2981914996907088E14,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Networking,Regional External Passthrough Network Load Balancer Inbound Data Processing for Belgium (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,8.0E-6,EUR,1282585.0,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Storage PD Snapshot,2026-03-01 00:00:00,2026-03-01 01:00:00,7.8E-5,EUR,3.015872509472E12,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services Min Instance CPU (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,0.007104,EUR,3400.003771,seconds,env:dev;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Ram running in Milan,2026-03-01 00:00:00,2026-03-01 01:00:00,4.37E-4,EUR,5.97000454144E11,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Capacity,2026-03-01 00:00:00,2026-03-01 01:00:00,4.78E-4,EUR,3.716220452864E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.9E-5,EUR,49526.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,4.3E-5,EUR,111355.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Networking,Regional External Passthrough Network Load Balancer Inbound Data Processing for Milan (europe-west8),2026-03-01 00:00:00,2026-03-01 01:00:00,1.7E-5,EUR,2399954.0,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL for PostgreSQL: Zonal - vCPU in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.034518,EUR,3600.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services Min Instance CPU (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,0.028501,EUR,13640.03692,seconds,resource-name:REDACTED;resource-type:cloudrun-service;team:ml
000000-000000-000000,proj-anon,proj-anon,Networking,Networking Telemetry,2026-03-01 00:00:00,2026-03-01 01:00:00,0.004938,EUR,2.5377693E7,bytes,
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Storage PD Snapshot,2026-03-01 00:00:00,2026-03-01 01:00:00,1.04E-4,EUR,4.029644060109E12,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Jobs Memory in europe-west1,2026-03-01 00:00:00,2026-03-01 01:00:00,0.002808,EUR,1.8038862643199998E12,byte-seconds,resource-name:REDACTED;resource-type:cloudrun-job;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Vended Logs Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001374,EUR,7064346.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Secret Manager,Secret access operations,2026-03-01 00:00:00,2026-03-01 01:00:00,0.003047,EUR,1215.0,requests,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Image,2026-03-01 00:00:00,2026-03-01 01:00:00,8.89E-4,EUR,5.5227999444352E13,byte-seconds,cal-account:REDACTED;cal-activity:backup;cal-calid:REDACTED;cal-instanceid:REDACTED;cal-instancename:instance-anon;cal-last-tagged-at:REDACTED;cal-solinstid:REDACTED;cal-solution:REDACTED;cal-userid:REDACTED;cal-volumesnapshot:REDACTED;name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Networking,Regional External Passthrough Network Load Balancer Inbound Data Processing for Milan (europe-west8),2026-03-01 00:00:00,2026-03-01 01:00:00,1.7E-5,EUR,2383004.0,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL: Backups in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,1.7116392448E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;env:qa;physical-block-size:4096;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Storage PD Snapshot,2026-03-01 00:00:00,2026-03-01 01:00:00,9.0E-5,EUR,3.486432025467E12,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
